Algorithm,TaskCount,Run,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree
FCFS,500,19,61,66.036,0.013306,0.204664,0.469639,1.675765
RoundRobin,500,19,61,66.036,0.013306,0.204664,0.469639,1.675765
Random,500,19,61,124.352,0.013244,0.210571,0.263171,3.600842
MinMin,500,19,61,27.256,0.013358,0.160197,0.924875,0.392902
MaxMin,500,19,61,25.608,0.013272,0.158415,0.970912,0.0809
LSCBO,500,19,61,3.604558,0.013216,0.191834,0.533488,1.952116
CBO,500,19,61,4.196577,0.013635,0.187508,0.443065,2.239218
PSO,500,19,61,3.222052,0.013204,0.1828,0.562272,1.646556
AOA,500,19,61,4.095239,0.013539,0.18136,0.438496,2.307521
GWO,500,19,61,3.978506,0.013035,0.189015,0.476803,2.330318
FCFS,500,20,62,64.384,0.014863,0.153355,0.468728,2.223215
RoundRobin,500,20,62,64.384,0.014863,0.153355,0.468728,2.223215
Random,500,20,62,92.512,0.014861,0.152036,0.333686,3.781911
MinMin,500,20,62,22.496,0.016212,0.126994,0.924236,0.247912
MaxMin,500,20,62,20.546,0.01598,0.128112,0.98945,0.026686
LSCBO,500,20,62,2.413579,0.014973,0.141484,0.576978,1.931871
CBO,500,20,62,2.845805,0.014866,0.143099,0.505913,2.072276
PSO,500,20,62,2.721228,0.01481,0.145745,0.536881,2.127572
AOA,500,20,62,3.159956,0.014661,0.148163,0.469319,1.907067
GWO,500,20,62,2.712221,0.014911,0.146794,0.541834,2.08042
FCFS,500,21,63,70.024,0.013694,0.203457,0.471402,1.759999
RoundRobin,500,21,63,70.024,0.013694,0.203457,0.471402,1.759999
Random,500,21,63,116.496,0.013961,0.208288,0.261508,3.161096
MinMin,500,21,63,28.396,0.013855,0.156975,0.879715,0.400001
MaxMin,500,21,63,25.993333,0.013788,0.159954,0.972864,0.071167
LSCBO,500,21,63,3.996563,0.013528,0.18811,0.471657,2.110267
CBO,500,21,63,3.823211,0.013616,0.185264,0.487327,2.342366
PSO,500,21,63,3.374361,0.013681,0.180018,0.535652,2.369786
AOA,500,21,63,4.380547,0.01348,0.188937,0.423357,2.460973
GWO,500,21,63,3.493709,0.013737,0.18019,0.518532,2.142095
FCFS,500,22,64,66.036,0.014269,0.174633,0.450765,1.991191
RoundRobin,500,22,64,66.036,0.014269,0.174633,0.450765,1.991191
Random,500,22,64,87.272,0.015039,0.175151,0.288253,2.931135
MinMin,500,22,64,23.875,0.015417,0.136532,0.954756,0.177874
MaxMin,500,22,64,22.226,0.01535,0.13813,0.988021,0.034953
LSCBO,500,22,64,3.029171,0.014165,0.16225,0.536888,2.197768
CBO,500,22,64,3.565488,0.014076,0.167195,0.469618,2.123584
PSO,500,22,64,3.821149,0.014392,0.166263,0.429268,2.961747
AOA,500,22,64,3.565488,0.014076,0.167195,0.469618,2.123584
GWO,500,22,64,3.337401,0.014413,0.162682,0.4903,2.202849
FCFS,500,23,65,75.332,0.014178,0.208705,0.40568,1.882979
RoundRobin,500,23,65,75.332,0.014178,0.208705,0.40568,1.882979
Random,500,23,65,114.312,0.013948,0.219857,0.252749,3.160853
MinMin,500,23,65,27.011,0.014238,0.146763,0.848838,0.39386
MaxMin,500,23,65,25.165333,0.014236,0.15459,0.974111,0.066605
LSCBO,500,23,65,4.182396,0.013822,0.195905,0.469808,2.4872
CBO,500,23,65,4.639651,0.013905,0.19717,0.415741,2.963953
PSO,500,23,65,4.546346,0.014113,0.196635,0.424387,2.10953
AOA,500,23,65,4.52089,0.013909,0.189141,0.405886,2.805924
GWO,500,23,65,4.033267,0.014013,0.191753,0.477072,2.123235
FCFS,500,24,66,75.564,0.015208,0.205073,0.4371,1.998171
RoundRobin,500,24,66,75.564,0.015208,0.205073,0.4371,1.998171
Random,500,24,66,101.0,0.014919,0.206767,0.288848,2.844506
MinMin,500,24,66,27.208,0.015931,0.150711,0.887273,0.344839
MaxMin,500,24,66,25.395,0.015963,0.155656,0.98325,0.058909
LSCBO,500,24,66,3.825373,0.015061,0.18764,0.493902,2.261654
CBO,500,24,66,4.02779,0.015099,0.191273,0.47667,2.198362
PSO,500,24,66,3.956853,0.015152,0.194323,0.493955,2.217854
AOA,500,24,66,3.832101,0.015152,0.181901,0.475797,2.016445
GWO,500,24,66,3.45774,0.014734,0.186681,0.540032,1.78161
FCFS,500,25,67,66.38,0.013752,0.17089,0.502871,1.984956
RoundRobin,500,25,67,66.38,0.013752,0.17089,0.502871,1.984956
Random,500,25,67,98.848,0.013391,0.178851,0.303146,3.338995
MinMin,500,25,67,24.617,0.014637,0.140346,0.937407,0.201588
MaxMin,500,25,67,23.142,0.014461,0.142853,0.986737,0.044414
LSCBO,500,25,67,2.79317,0.013666,0.162257,0.573033,1.834979
CBO,500,25,67,3.453282,0.013974,0.16479,0.479954,2.57145
PSO,500,25,67,3.523781,0.013486,0.168405,0.479788,2.1938
AOA,500,25,67,3.424505,0.013617,0.164066,0.482568,2.739764
GWO,500,25,67,3.404847,0.013558,0.162576,0.479596,2.259716
FCFS,500,26,68,62.64,0.014236,0.187231,0.486043,1.660741
RoundRobin,500,26,68,62.64,0.014236,0.187231,0.486043,1.660741
Random,500,26,68,123.616,0.014935,0.201626,0.158792,3.707548
MinMin,500,26,68,25.654,0.014814,0.146107,0.908321,0.269633
MaxMin,500,26,68,23.972,0.014809,0.149427,0.985413,0.040261
LSCBO,500,26,68,3.523768,0.014104,0.17691,0.50471,1.740734
CBO,500,26,68,4.346249,0.014492,0.180038,0.399167,2.535721
PSO,500,26,68,3.766468,0.013748,0.179456,0.477924,1.989443
AOA,500,26,68,3.988927,0.013787,0.182332,0.455415,2.087615
GWO,500,26,68,3.643545,0.014271,0.17638,0.487469,2.440003
FCFS,500,27,69,65.256,0.013856,0.178482,0.449413,1.920878
RoundRobin,500,27,69,65.256,0.013856,0.178482,0.449413,1.920878
Random,500,27,69,105.984,0.013616,0.182447,0.279674,3.523977
MinMin,500,27,69,24.748,0.014767,0.140315,0.922414,0.233835
MaxMin,500,27,69,23.226,0.0146,0.143886,0.986175,0.045501
LSCBO,500,27,69,2.64715,0.013767,0.161455,0.593776,1.791891
CBO,500,27,69,3.376513,0.013616,0.166042,0.495898,2.782143
PSO,500,27,69,3.237029,0.01369,0.164676,0.511899,2.005072
AOA,500,27,69,2.973981,0.013494,0.164194,0.550046,1.802158
GWO,500,27,69,3.353168,0.013719,0.168545,0.506111,2.269965
FCFS,500,28,70,70.704,0.013339,0.180079,0.511046,2.028499
RoundRobin,500,28,70,70.704,0.013339,0.180079,0.511046,2.028499
Random,500,28,70,72.948,0.013441,0.181801,0.399044,2.352262
MinMin,500,28,70,25.972,0.014076,0.148305,0.920376,0.247145
MaxMin,500,28,70,24.185333,0.01406,0.150781,0.989496,0.029058
LSCBO,500,28,70,3.155877,0.012867,0.157108,0.526024,1.955927
CBO,500,28,70,3.108324,0.012773,0.16351,0.528467,2.403716
PSO,500,28,70,2.758488,0.013072,0.164873,0.585259,1.757889
AOA,500,28,70,3.602927,0.013397,0.17415,0.486592,2.50506
GWO,500,28,70,3.602927,0.013397,0.17415,0.486592,2.50506
FCFS,500,29,71,68.78,0.014538,0.203388,0.42061,1.753052
RoundRobin,500,29,71,68.78,0.014538,0.203388,0.42061,1.753052
Random,500,29,71,85.776,0.014496,0.196869,0.384115,2.491265
MinMin,500,29,71,26.466,0.015133,0.14257,0.849149,0.409832
MaxMin,500,29,71,24.538667,0.015125,0.150065,0.974086,0.071028
LSCBO,500,29,71,3.831845,0.014051,0.189129,0.496029,1.857115
CBO,500,29,71,4.574482,0.013692,0.193347,0.410638,2.179167
PSO,500,29,71,4.085732,0.014107,0.193346,0.474143,1.955158
AOA,500,29,71,4.275184,0.014147,0.190548,0.44145,2.145085
GWO,500,29,71,4.252731,0.014289,0.19374,0.453912,2.142458
FCFS,500,30,72,70.684,0.014596,0.218264,0.445385,1.612605
RoundRobin,500,30,72,70.684,0.014596,0.218264,0.445385,1.612605
Random,500,30,72,90.268,0.014342,0.215344,0.402222,2.367146
MinMin,500,30,72,28.628,0.014897,0.167777,0.945575,0.177631
MaxMin,500,30,72,26.828,0.0147,0.165157,0.971892,0.068109
LSCBO,500,30,72,3.985124,0.014681,0.202801,0.512243,2.353227
CBO,500,30,72,4.279877,0.014445,0.20862,0.490114,2.089007
PSO,500,30,72,3.577268,0.014151,0.185676,0.521477,2.132098
AOA,500,30,72,3.946445,0.014307,0.20053,0.511421,2.230919
GWO,500,30,72,3.240205,0.014567,0.188783,0.574197,1.815696
FCFS,800,1,43,113.964,0.02621,0.347243,0.376239,1.729025
RoundRobin,800,1,43,113.964,0.02621,0.347243,0.376239,1.729025
Random,800,1,43,154.816,0.026255,0.358105,0.274551,2.54124
MinMin,800,1,43,40.43,0.027305,0.240516,0.940302,0.261641
MaxMin,800,1,43,38.628,0.027166,0.241212,0.984205,0.053655
LSCBO,800,1,43,7.385914,0.026532,0.322649,0.429912,1.982626
CBO,800,1,43,7.548736,0.026592,0.323861,0.419487,2.044048
PSO,800,1,43,7.571292,0.025989,0.325975,0.42131,2.022028
AOA,800,1,43,7.289267,0.025766,0.309142,0.412752,2.15102
GWO,800,1,43,6.875234,0.025948,0.310846,0.449615,2.121252
FCFS,800,2,44,118.668,0.025317,0.293711,0.382603,2.110061
RoundRobin,800,2,44,118.668,0.025317,0.293711,0.382603,2.110061
Random,800,2,44,146.848,0.025192,0.28921,0.332247,2.916805
MinMin,800,2,44,37.089333,0.026722,0.220344,0.956103,0.125312
MaxMin,800,2,44,35.904,0.026545,0.223548,0.99115,0.029513
LSCBO,800,2,44,5.52109,0.025144,0.275198,0.501274,1.825191
CBO,800,2,44,5.732817,0.025159,0.26806,0.468018,2.087758
PSO,800,2,44,5.29271,0.025004,0.26705,0.506948,1.779383
AOA,800,2,44,6.356078,0.025125,0.270006,0.413922,2.200051
GWO,800,2,44,4.424998,0.025173,0.253325,0.566264,1.616516
FCFS,800,3,45,105.632,0.024851,0.258845,0.405714,2.091064
RoundRobin,800,3,45,105.632,0.024851,0.258845,0.405714,2.091064
Random,800,3,45,142.584,0.024293,0.259368,0.358229,3.205628
MinMin,800,3,45,34.957333,0.026492,0.207535,0.957252,0.150525
MaxMin,800,3,45,33.098,0.02635,0.207558,0.994365,0.015406
LSCBO,800,3,45,4.475433,0.025089,0.238652,0.534722,2.039633
CBO,800,3,45,5.834909,0.024884,0.248679,0.416949,2.712862
PSO,800,3,45,4.345731,0.02458,0.239542,0.550225,2.093705
AOA,800,3,45,5.582701,0.02518,0.239141,0.419663,2.638173
GWO,800,3,45,3.870627,0.025044,0.229284,0.581392,1.742008
FCFS,800,4,46,106.148,0.022532,0.266381,0.465653,2.037975
RoundRobin,800,4,46,106.148,0.022532,0.266381,0.465653,2.037975
Random,800,4,46,131.72,0.022545,0.265459,0.420175,2.893587
MinMin,800,4,46,36.983,0.024046,0.218851,0.958873,0.129334
MaxMin,800,4,46,35.594,0.023823,0.221456,0.990934,0.02962
LSCBO,800,4,46,4.187706,0.022067,0.253958,0.590716,1.407627
CBO,800,4,46,4.932129,0.022026,0.257781,0.525666,2.351626
PSO,800,4,46,4.309969,0.022106,0.248888,0.571425,2.28062
AOA,800,4,46,4.817607,0.021728,0.24927,0.520909,2.347844
GWO,800,4,46,4.105655,0.022228,0.248592,0.590876,1.981412
FCFS,800,5,47,113.772,0.02311,0.326352,0.41649,1.79356
RoundRobin,800,5,47,113.772,0.02311,0.326352,0.41649,1.79356
Random,800,5,47,127.184,0.023108,0.330534,0.357397,2.199641
MinMin,800,5,47,40.228,0.023639,0.246449,0.971858,0.126877
MaxMin,800,5,47,39.441333,0.023645,0.246619,0.995442,0.017151
LSCBO,800,5,47,6.027084,0.022845,0.303358,0.506327,1.939236
CBO,800,5,47,6.851234,0.023253,0.290757,0.413369,2.340455
PSO,800,5,47,6.247113,0.022817,0.300701,0.483284,2.072044
AOA,800,5,47,6.827605,0.02327,0.28674,0.408218,2.759513
GWO,800,5,47,5.898879,0.022664,0.299051,0.510935,2.454656
FCFS,800,6,48,112.088,0.024384,0.351495,0.397462,1.665461
RoundRobin,800,6,48,112.088,0.024384,0.351495,0.397462,1.665461
Random,800,6,48,164.316,0.023826,0.355538,0.307486,2.730097
MinMin,800,6,48,42.102,0.024865,0.248215,0.961988,0.129589
MaxMin,800,6,48,40.299,0.024778,0.252027,0.9954,0.017527
LSCBO,800,6,48,6.598692,0.024236,0.32259,0.491564,1.971431
CBO,800,6,48,7.241961,0.024289,0.328801,0.451356,1.723698
PSO,800,6,48,7.563673,0.023832,0.329443,0.428404,2.126711
AOA,800,6,48,7.241961,0.024289,0.328801,0.451356,1.723698
GWO,800,6,48,6.608229,0.024512,0.31982,0.486539,2.01184
FCFS,800,7,49,109.148,0.023026,0.287789,0.465226,1.902976
RoundRobin,800,7,49,109.148,0.023026,0.287789,0.465226,1.902976
Random,800,7,49,214.328,0.022998,0.29305,0.283245,4.377911
MinMin,800,7,49,38.505,0.024275,0.230248,0.941513,0.184905
MaxMin,800,7,49,37.504,0.024268,0.232933,0.990969,0.037656
LSCBO,800,7,49,4.058783,0.022736,0.263727,0.619078,1.665747
CBO,800,7,49,5.499994,0.02256,0.263479,0.482318,2.882667
PSO,800,7,49,5.657873,0.022808,0.280075,0.497961,1.933751
AOA,800,7,49,5.806236,0.022562,0.280307,0.485282,2.053174
GWO,800,7,49,5.38854,0.022861,0.27808,0.519049,1.988736
FCFS,800,8,50,118.3,0.022987,0.289679,0.448449,2.131863
RoundRobin,800,8,50,118.3,0.022987,0.289679,0.448449,2.131863
Random,800,8,50,133.428,0.023276,0.298105,0.317502,2.578232
MinMin,800,8,50,37.84,0.024701,0.225592,0.936394,0.197658
MaxMin,800,8,50,36.846,0.024721,0.228595,0.989717,0.040527
LSCBO,800,8,50,4.991899,0.023532,0.273208,0.546021,1.526775
CBO,800,8,50,5.900382,0.023659,0.274644,0.466209,2.284691
PSO,800,8,50,5.769749,0.023053,0.269657,0.468257,2.353358
AOA,800,8,50,5.787376,0.022673,0.280998,0.488571,2.301805
GWO,800,8,50,5.016635,0.023485,0.269422,0.537968,2.0431
FCFS,800,9,51,113.792,0.022697,0.30857,0.421505,1.893358
RoundRobin,800,9,51,113.792,0.022697,0.30857,0.421505,1.893358
Random,800,9,51,147.296,0.023037,0.291833,0.428611,2.835326
MinMin,800,9,51,40.696,0.023601,0.235796,0.924951,0.264682
MaxMin,800,9,51,38.534,0.023469,0.239124,0.983034,0.04794
LSCBO,800,9,51,5.730821,0.022639,0.290841,0.510314,1.908734
CBO,800,9,51,6.122163,0.022651,0.294295,0.482891,2.083969
PSO,800,9,51,5.913548,0.022316,0.291802,0.496532,2.08189
AOA,800,9,51,6.122163,0.022651,0.294295,0.482891,2.083969
GWO,800,9,51,6.122163,0.022651,0.294295,0.482891,2.083969
FCFS,800,10,52,111.336,0.023127,0.337146,0.440291,1.692842
RoundRobin,800,10,52,111.336,0.023127,0.337146,0.440291,1.692842
Random,800,10,52,140.724,0.022807,0.338368,0.398261,2.363889
MinMin,800,10,52,42.786667,0.02386,0.25326,0.959456,0.121335
MaxMin,800,10,52,41.244,0.023755,0.256934,0.992595,0.025038
LSCBO,800,10,52,6.494207,0.022926,0.321882,0.498353,1.858226
CBO,800,10,52,6.965524,0.022929,0.321258,0.460636,2.119683
PSO,800,10,52,7.048454,0.022679,0.315289,0.443455,1.939976
AOA,800,10,52,6.840528,0.022404,0.309258,0.450342,2.433609
GWO,800,10,52,6.460494,0.022971,0.316783,0.493101,1.991627
FCFS,800,11,53,115.8,0.023724,0.345268,0.43939,1.717315
RoundRobin,800,11,53,115.8,0.023724,0.345268,0.43939,1.717315
Random,800,11,53,134.592,0.023562,0.332185,0.429829,2.243521
MinMin,800,11,53,42.686667,0.024629,0.251629,0.954986,0.140204
MaxMin,800,11,53,41.112,0.024529,0.255977,0.99295,0.024737
LSCBO,800,11,53,5.513603,0.023702,0.315301,0.56572,1.497821
CBO,800,11,53,6.667028,0.023774,0.326792,0.492889,2.012354
PSO,800,11,53,6.975709,0.022784,0.321952,0.460514,1.959655
AOA,800,11,53,6.442629,0.023182,0.320146,0.499431,1.789297
GWO,800,11,53,6.42523,0.023398,0.323723,0.507067,2.076153
FCFS,800,12,54,108.14,0.021563,0.31988,0.457218,1.785678
RoundRobin,800,12,54,108.14,0.021563,0.31988,0.457218,1.785678
Random,800,12,54,178.1,0.021777,0.318194,0.366604,3.25601
MinMin,800,12,54,42.029333,0.022312,0.248327,0.96631,0.114041
MaxMin,800,12,54,40.124,0.022214,0.250818,0.99347,0.018796
LSCBO,800,12,54,5.19207,0.020856,0.299069,0.569695,1.962973
CBO,800,12,54,6.178073,0.021174,0.304207,0.49601,2.378376
PSO,800,12,54,6.271948,0.021381,0.304683,0.488998,2.319309
AOA,800,12,54,6.178073,0.021174,0.304207,0.49601,2.378376
GWO,800,12,54,5.709722,0.021405,0.302231,0.530758,1.768743
FCFS,800,13,55,113.252,0.02218,0.310218,0.442923,1.882138
RoundRobin,800,13,55,113.252,0.02218,0.310218,0.442923,1.882138
Random,800,13,55,118.48,0.022046,0.305363,0.442525,2.378795
MinMin,800,13,55,40.817,0.023157,0.2464,0.961095,0.127646
MaxMin,800,13,55,39.255,0.023085,0.245558,0.98632,0.05443
LSCBO,800,13,55,5.315534,0.021833,0.291627,0.547765,1.887034
CBO,800,13,55,6.135895,0.021684,0.288706,0.472644,2.750748
PSO,800,13,55,5.937326,0.02155,0.296002,0.501602,2.004701
AOA,800,13,55,6.537495,0.022078,0.294487,0.44822,2.479264
GWO,800,13,55,5.732272,0.022046,0.290545,0.510455,2.335868
FCFS,800,14,56,108.604,0.020889,0.334366,0.500638,1.656301
RoundRobin,800,14,56,108.604,0.020889,0.334366,0.500638,1.656301
Random,800,14,56,133.8,0.020627,0.331792,0.480418,2.23776
MinMin,800,14,56,45.073,0.020682,0.26375,0.92712,0.210201
MaxMin,800,14,56,43.422667,0.020805,0.26946,0.989083,0.035335
LSCBO,800,14,56,5.563122,0.020705,0.317932,0.565825,1.798792
CBO,800,14,56,6.130132,0.020629,0.324529,0.531048,2.000797
PSO,800,14,56,6.219124,0.020409,0.320345,0.518349,2.356153
AOA,800,14,56,5.193054,0.020408,0.307273,0.581236,1.961769
GWO,800,14,56,5.338339,0.020857,0.311495,0.57559,2.022879
FCFS,800,15,57,110.2,0.024007,0.270228,0.369688,2.132278
RoundRobin,800,15,57,110.2,0.024007,0.270228,0.369688,2.132278
Random,800,15,57,117.476,0.023612,0.266102,0.372789,2.533834
MinMin,800,15,57,33.993,0.025284,0.208113,0.973871,0.099467
MaxMin,800,15,57,33.418,0.025305,0.208543,0.9954,0.018545
LSCBO,800,15,57,4.295542,0.024081,0.243955,0.563665,1.921803
CBO,800,15,57,5.641879,0.024489,0.254891,0.4497,2.237566
PSO,800,15,57,5.2913,0.023806,0.249128,0.472052,2.131473
AOA,800,15,57,5.571189,0.023558,0.248851,0.443145,2.26324
GWO,800,15,57,5.272877,0.02467,0.248057,0.471466,2.118665
FCFS,800,16,58,110.792,0.02244,0.353042,0.462482,1.660941
RoundRobin,800,16,58,110.792,0.02244,0.353042,0.462482,1.660941
Random,800,16,58,160.9,0.022464,0.345082,0.391511,2.614533
MinMin,800,16,58,44.98,0.02291,0.259307,0.918353,0.225476
MaxMin,800,16,58,43.01,0.022977,0.266783,0.988117,0.034347
LSCBO,800,16,58,6.348447,0.02237,0.331816,0.524495,1.747799
CBO,800,16,58,6.072653,0.022102,0.318236,0.526718,2.197395
PSO,800,16,58,6.331945,0.021334,0.311456,0.494689,2.124243
AOA,800,16,58,7.302896,0.022099,0.333804,0.456118,2.264045
GWO,800,16,58,6.442451,0.022103,0.319608,0.49985,2.40408
FCFS,800,17,59,104.52,0.023921,0.303723,0.418408,1.753517
RoundRobin,800,17,59,104.52,0.023921,0.303723,0.418408,1.753517
Random,800,17,59,137.708,0.023668,0.297146,0.365887,2.589399
MinMin,800,17,59,39.14,0.024614,0.227352,0.921029,0.2386
MaxMin,800,17,59,37.369,0.024724,0.232085,0.985505,0.042396
LSCBO,800,17,59,6.16389,0.024401,0.286201,0.464482,2.371383
CBO,800,17,59,6.479258,0.023453,0.285271,0.434889,2.25288
PSO,800,17,59,6.299104,0.023252,0.281774,0.444188,2.483738
AOA,800,17,59,6.844638,0.023166,0.287331,0.406773,2.192541
GWO,800,17,59,5.861379,0.023323,0.282636,0.484259,2.01535
FCFS,800,18,60,103.496,0.023079,0.300405,0.45458,1.775557
RoundRobin,800,18,60,103.496,0.023079,0.300405,0.45458,1.775557
Random,800,18,60,143.12,0.023534,0.308856,0.325691,2.620399
MinMin,800,18,60,39.178,0.024552,0.226248,0.911455,0.260042
MaxMin,800,18,60,37.616,0.024468,0.232602,0.983927,0.048795
LSCBO,800,18,60,4.828299,0.023171,0.275919,0.566038,1.7865
CBO,800,18,60,6.19156,0.023195,0.288664,0.46647,2.069453
PSO,800,18,60,6.455966,0.022133,0.285068,0.436107,2.197511
AOA,800,18,60,5.878948,0.023609,0.269621,0.45875,2.773258
GWO,800,18,60,5.084071,0.023175,0.275992,0.542188,1.637011
FCFS,800,19,61,102.956,0.021387,0.330214,0.468675,1.587758
RoundRobin,800,19,61,102.956,0.021387,0.330214,0.468675,1.587758
Random,800,19,61,175.712,0.021193,0.33344,0.349155,3.059767
MinMin,800,19,61,43.018667,0.021354,0.250569,0.932536,0.199611
MaxMin,800,19,61,40.879,0.021388,0.255796,0.990534,0.024581
LSCBO,800,19,61,5.271408,0.020612,0.307179,0.574112,1.556805
CBO,800,19,61,6.947204,0.021129,0.324257,0.466874,1.995674
PSO,800,19,61,6.561604,0.021747,0.311879,0.476387,1.68746
AOA,800,19,61,6.351029,0.022085,0.29043,0.456768,2.442433
GWO,800,19,61,5.732855,0.021101,0.307849,0.537323,1.738287
FCFS,800,20,62,117.816,0.024182,0.250753,0.435602,2.525382
RoundRobin,800,20,62,117.816,0.024182,0.250753,0.435602,2.525382
Random,800,20,62,149.884,0.024069,0.250112,0.357322,3.584275
MinMin,800,20,62,34.95,0.026097,0.206832,0.955009,0.150018
MaxMin,800,20,62,33.051,0.025934,0.207303,0.99402,0.015577
LSCBO,800,20,62,3.312329,0.024475,0.229155,0.642288,1.435474
CBO,800,20,62,4.777683,0.023972,0.240725,0.507741,2.373761
PSO,800,20,62,3.830911,0.024023,0.231627,0.589805,1.49117
AOA,800,20,62,4.628944,0.023843,0.233935,0.508571,2.01706
GWO,800,20,62,4.513251,0.023539,0.237924,0.52951,2.199741
FCFS,800,21,63,111.748,0.021457,0.323239,0.460109,1.784441
RoundRobin,800,21,63,111.748,0.021457,0.323239,0.460109,1.784441
Random,800,21,63,182.272,0.022076,0.328589,0.277381,3.198932
MinMin,800,21,63,42.288,0.021741,0.250148,0.958315,0.129952
MaxMin,800,21,63,40.634,0.021685,0.253492,0.992733,0.02493
LSCBO,800,21,63,5.474066,0.021079,0.29859,0.544778,1.885571
CBO,800,21,63,6.129631,0.021108,0.296954,0.486982,2.201314
PSO,800,21,63,5.788102,0.021017,0.300787,0.52183,1.885285
AOA,800,21,63,6.923546,0.022007,0.298065,0.421494,2.064866
GWO,800,21,63,5.690344,0.021279,0.294411,0.520415,2.27215
FCFS,800,22,64,107.624,0.023015,0.27997,0.428392,2.000886
RoundRobin,800,22,64,107.624,0.023015,0.27997,0.428392,2.000886
Random,800,22,64,142.628,0.023711,0.279536,0.314664,2.914437
MinMin,800,22,64,37.115,0.024459,0.216971,0.941023,0.183813
MaxMin,800,22,64,35.282667,0.02436,0.220605,0.990357,0.028149
LSCBO,800,22,64,5.237174,0.02306,0.265307,0.509601,2.018955
CBO,800,22,64,5.813688,0.023028,0.271636,0.467927,2.086185
PSO,800,22,64,5.747362,0.023182,0.267791,0.467287,2.572702
AOA,800,22,64,5.813688,0.023028,0.271636,0.467927,2.086185
GWO,800,22,64,5.668145,0.023258,0.266865,0.472735,2.439233
FCFS,800,23,65,109.836,0.022484,0.328901,0.420277,1.768499
RoundRobin,800,23,65,109.836,0.022484,0.328901,0.420277,1.768499
Random,800,23,65,178.732,0.022019,0.344165,0.283486,3.07629
MinMin,800,23,65,41.354667,0.022676,0.245093,0.966536,0.118262
MaxMin,800,23,65,39.597,0.022589,0.247779,0.994527,0.019103
LSCBO,800,23,65,6.197753,0.022164,0.303889,0.493765,2.314968
CBO,800,23,65,7.554679,0.022177,0.319166,0.411488,2.618234
PSO,800,23,65,6.508239,0.02237,0.311247,0.479843,1.968371
AOA,800,23,65,7.470522,0.022225,0.313834,0.407843,2.516974
GWO,800,23,65,7.02965,0.022055,0.315841,0.446457,2.284907
FCFS,800,24,66,108.464,0.02392,0.322977,0.453342,1.740436
RoundRobin,800,24,66,108.464,0.02392,0.322977,0.453342,1.740436
Random,800,24,66,159.8,0.023816,0.328143,0.343684,2.76336
MinMin,800,24,66,40.7,0.02522,0.247887,0.963667,0.125274
MaxMin,800,24,66,39.421,0.025162,0.247859,0.995129,0.01336
LSCBO,800,24,66,5.738152,0.022818,0.304198,0.530943,1.581369
CBO,800,24,66,6.585851,0.024063,0.309188,0.471059,2.409923
PSO,800,24,66,6.308026,0.024769,0.299365,0.475882,1.890057
AOA,800,24,66,6.004341,0.024024,0.291463,0.488214,2.130367
GWO,800,24,66,6.544092,0.024771,0.300149,0.457869,2.205111
FCFS,800,25,67,106.148,0.02164,0.272728,0.468599,2.001025
RoundRobin,800,25,67,106.148,0.02164,0.272728,0.468599,2.001025
Random,800,25,67,144.644,0.021462,0.282026,0.329844,2.971882
MinMin,800,25,67,37.353,0.022738,0.222786,0.945438,0.178277
MaxMin,800,25,67,35.776,0.022721,0.224951,0.991112,0.025283
LSCBO,800,25,67,4.364762,0.021524,0.253259,0.573215,2.146577
CBO,800,25,67,5.217819,0.021363,0.25573,0.493477,2.50692
PSO,800,25,67,5.010302,0.02133,0.261866,0.525268,2.180696
AOA,800,25,67,5.3712,0.022048,0.262244,0.491464,2.252192
GWO,800,25,67,4.545101,0.021789,0.256771,0.560737,1.731718
FCFS,800,26,68,110.88,0.022585,0.300342,0.459186,1.88608
RoundRobin,800,26,68,110.88,0.022585,0.300342,0.459186,1.88608
Random,800,26,68,176.8,0.023656,0.315574,0.227677,3.35483
MinMin,800,26,68,39.888,0.02364,0.232252,0.921135,0.27068
MaxMin,800,26,68,38.01,0.023503,0.235901,0.982129,0.04913
LSCBO,800,26,68,5.72255,0.022335,0.286629,0.504029,1.995673
CBO,800,26,68,6.652535,0.022827,0.294415,0.438034,2.278854
PSO,800,26,68,6.336864,0.02222,0.287169,0.450976,1.948037
AOA,800,26,68,6.546473,0.022556,0.28878,0.436109,2.278703
GWO,800,26,68,4.932269,0.022658,0.277696,0.559174,1.824038
FCFS,800,27,69,110.268,0.022031,0.284451,0.449405,1.988203
RoundRobin,800,27,69,110.268,0.022031,0.284451,0.449405,1.988203
Random,800,27,69,148.852,0.02164,0.289617,0.337848,3.008188
MinMin,800,27,69,38.221333,0.023283,0.225792,0.941721,0.198751
MaxMin,800,27,69,36.757,0.023297,0.228374,0.988778,0.039543
LSCBO,800,27,69,4.411479,0.021709,0.262303,0.582886,1.641372
CBO,800,27,69,5.196347,0.021729,0.269464,0.521478,2.168689
PSO,800,27,69,4.875944,0.021529,0.270121,0.552302,1.893578
AOA,800,27,69,5.196347,0.021729,0.269464,0.521478,2.168689
GWO,800,27,69,4.613751,0.021956,0.263025,0.565759,2.190537
FCFS,800,28,70,101.176,0.020971,0.282255,0.539861,1.798858
RoundRobin,800,28,70,101.176,0.020971,0.282255,0.539861,1.798858
Random,800,28,70,108.4,0.021121,0.287438,0.44454,2.061158
MinMin,800,28,70,39.541,0.022267,0.2325,0.926901,0.24563
