Algorithm,TaskCount,Run,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree
PSO,500,19,61,60.256667,0.013204,0.182800,0.562272,1.646556
AOA,500,19,61,85.951000,0.013539,0.181360,0.438496,2.307521
GWO,500,19,61,75.494000,0.013035,0.189015,0.476803,2.330318
LSCBO,500,20,62,56.742000,0.014832,0.146391,0.488481,1.970810
CBO,500,20,62,54.666000,0.014866,0.143099,0.505913,2.072276
PSO,500,20,62,58.002000,0.014810,0.145745,0.536881,2.127572
AOA,500,20,62,56.770000,0.014661,0.148163,0.469319,1.907067
GWO,500,20,62,58.682000,0.014911,0.146794,0.541834,2.080420
LSCBO,500,21,63,70.570000,0.013394,0.196486,0.476784,2.024002
CBO,500,21,63,75.834000,0.013616,0.185264,0.487327,2.342366
PSO,500,21,63,85.940667,0.013681,0.180018,0.535652,2.369786
AOA,500,21,63,88.723333,0.013480,0.188937,0.423357,2.460973
GWO,500,21,63,72.353333,0.013737,0.180190,0.518532,2.142095
LSCBO,500,22,64,68.198000,0.013716,0.176922,0.379776,2.144092
CBO,500,22,64,64.190000,0.014076,0.167195,0.469618,2.123584
PSO,500,22,64,84.758000,0.014392,0.166263,0.429268,2.961747
AOA,500,22,64,64.190000,0.014076,0.167195,0.469618,2.123584
GWO,500,22,64,65.574000,0.014413,0.162682,0.490300,2.202849
LSCBO,500,23,65,82.512000,0.013724,0.197726,0.394131,2.348757
CBO,500,23,65,105.722000,0.013905,0.197170,0.415741,2.963953
PSO,500,23,65,78.190000,0.014113,0.196635,0.424387,2.109530
AOA,500,23,65,94.522000,0.013909,0.189141,0.405886,2.805924
GWO,500,23,65,74.682000,0.014013,0.191753,0.477072,2.123235
LSCBO,500,24,66,77.870000,0.014584,0.192255,0.383282,2.384235
CBO,500,24,66,78.198000,0.015099,0.191273,0.476670,2.198362
PSO,500,24,66,74.846000,0.015152,0.194323,0.493955,2.217854
AOA,500,24,66,64.758000,0.015152,0.181901,0.475797,2.016445
GWO,500,24,66,65.022000,0.014734,0.186681,0.540032,1.781610
LSCBO,500,25,67,99.066000,0.013826,0.181315,0.271555,3.159430
CBO,500,25,67,76.618000,0.013974,0.164790,0.479954,2.571450
PSO,500,25,67,65.284000,0.013486,0.168405,0.479788,2.193800
AOA,500,25,67,83.750000,0.013617,0.164066,0.482568,2.739764
GWO,500,25,67,68.434000,0.013558,0.162576,0.479596,2.259716
LSCBO,500,26,68,54.976000,0.014373,0.170024,0.580489,1.623047
CBO,500,26,68,80.502000,0.014492,0.180038,0.399167,2.535721
PSO,500,26,68,66.100000,0.013748,0.179456,0.477924,1.989443
AOA,500,26,68,69.223333,0.013787,0.182332,0.455415,2.087615
GWO,500,26,68,81.450000,0.014271,0.176380,0.487469,2.440003
LSCBO,500,27,69,56.682000,0.013432,0.167846,0.531685,1.740492
CBO,500,27,69,81.406000,0.013616,0.166042,0.495898,2.782143
PSO,500,27,69,66.526000,0.013690,0.164676,0.511899,2.005072
AOA,500,27,69,54.898000,0.013494,0.164194,0.550046,1.802158
GWO,500,27,69,69.446000,0.013719,0.168545,0.506111,2.269965
LSCBO,500,28,70,61.956000,0.012529,0.168545,0.468608,2.062026
CBO,500,28,70,66.944000,0.012773,0.163510,0.528467,2.403716
PSO,500,28,70,56.578000,0.013072,0.164873,0.585259,1.757889
AOA,500,28,70,79.226000,0.013397,0.174150,0.486592,2.505060
GWO,500,28,70,79.226000,0.013397,0.174150,0.486592,2.505060
LSCBO,500,29,71,81.382000,0.014497,0.199385,0.342445,2.277710
CBO,500,29,71,76.832000,0.013692,0.193347,0.410638,2.179167
PSO,500,29,71,68.694000,0.014107,0.193346,0.474143,1.955158
AOA,500,29,71,74.356000,0.014147,0.190548,0.441450,2.145085
GWO,500,29,71,75.874000,0.014289,0.193740,0.453912,2.142458
LSCBO,500,30,72,64.108000,0.014291,0.200588,0.534131,1.722705
CBO,500,30,72,80.932000,0.014445,0.208620,0.490114,2.089007
PSO,500,30,72,70.642000,0.014151,0.185676,0.521477,2.132098
AOA,500,30,72,80.406000,0.014307,0.200530,0.511421,2.230919
GWO,500,30,72,63.402000,0.014567,0.188783,0.574197,1.815696
LSCBO,800,1,43,111.108000,0.026191,0.330323,0.414632,1.758322
CBO,800,1,43,124.486000,0.026592,0.323861,0.419487,2.044048
PSO,800,1,43,118.550000,0.025989,0.325975,0.421310,2.022028
AOA,800,1,43,122.332667,0.025766,0.309142,0.412752,2.151020
GWO,800,1,43,120.478000,0.025948,0.310846,0.449615,2.121252
LSCBO,800,2,44,97.852000,0.024812,0.280646,0.443219,1.827386
CBO,800,2,44,101.858000,0.025159,0.268060,0.468018,2.087758
PSO,800,2,44,88.308667,0.025004,0.267050,0.506948,1.779383
AOA,800,2,44,115.134000,0.025125,0.270006,0.413922,2.200051
GWO,800,2,44,83.420000,0.025173,0.253325,0.566264,1.616516
LSCBO,800,3,45,88.598000,0.024943,0.243975,0.487621,1.847359
CBO,800,3,45,123.692000,0.024884,0.248679,0.416949,2.712862
PSO,800,3,45,94.894000,0.024580,0.239542,0.550225,2.093705
AOA,800,3,45,122.723000,0.025180,0.239141,0.419663,2.638173
GWO,800,3,45,78.108000,0.025044,0.229284,0.581392,1.742008
LSCBO,800,4,46,108.100667,0.022309,0.251914,0.370310,2.283839
CBO,800,4,46,112.158000,0.022026,0.257781,0.525666,2.351626
PSO,800,4,46,105.214000,0.022106,0.248888,0.571425,2.280620
AOA,800,4,46,117.435333,0.021728,0.249270,0.520909,2.347844
GWO,800,4,46,89.466000,0.022228,0.248592,0.590876,1.981412
LSCBO,800,5,47,110.848000,0.022734,0.285067,0.501890,1.948543
CBO,800,5,47,126.395333,0.023253,0.290757,0.413369,2.340455
PSO,800,5,47,109.290000,0.022817,0.300701,0.483284,2.072044
AOA,800,5,47,151.715333,0.023270,0.286740,0.408218,2.759513
GWO,800,5,47,136.672000,0.022664,0.299051,0.510935,2.454656
LSCBO,800,6,48,140.494000,0.024227,0.329311,0.344891,2.296417
CBO,800,6,48,111.786000,0.024289,0.328801,0.451356,1.723698
PSO,800,6,48,128.794000,0.023832,0.329443,0.428404,2.126711
AOA,800,6,48,111.786000,0.024289,0.328801,0.451356,1.723698
GWO,800,6,48,127.382000,0.024512,0.319820,0.486539,2.011840
LSCBO,800,7,49,150.050000,0.022912,0.298294,0.322391,2.763116
CBO,800,7,49,128.778000,0.022560,0.263479,0.482318,2.882667
PSO,800,7,49,106.258000,0.022808,0.280075,0.497961,1.933751
AOA,800,7,49,112.624000,0.022562,0.280307,0.485282,2.053174
GWO,800,7,49,111.164000,0.022861,0.278080,0.519049,1.988736
LSCBO,800,8,50,101.432000,0.023232,0.284245,0.448409,1.845930
CBO,800,8,50,119.308000,0.023659,0.274644,0.466209,2.284691
PSO,800,8,50,112.952000,0.023053,0.269657,0.468257,2.353358
AOA,800,8,50,119.706000,0.022673,0.280998,0.488571,2.301805
GWO,800,8,50,102.806000,0.023485,0.269422,0.537968,2.043100
LSCBO,800,9,51,132.584000,0.022778,0.303715,0.364068,2.393849
CBO,800,9,51,114.580000,0.022651,0.294295,0.482891,2.083969
PSO,800,9,51,115.462000,0.022316,0.291802,0.496532,2.081890
AOA,800,9,51,114.580000,0.022651,0.294295,0.482891,2.083969
GWO,800,9,51,114.580000,0.022651,0.294295,0.482891,2.083969
LSCBO,800,10,52,106.338000,0.022619,0.324712,0.493242,1.742481
CBO,800,10,52,124.522000,0.022929,0.321258,0.460636,2.119683
PSO,800,10,52,121.144000,0.022679,0.315289,0.443455,1.939976
AOA,800,10,52,142.506000,0.022404,0.309258,0.450342,2.433609
GWO,800,10,52,120.512000,0.022971,0.316783,0.493101,1.991627
LSCBO,800,11,53,114.146000,0.023377,0.328562,0.431163,1.850351
CBO,800,11,53,123.576000,0.023774,0.326792,0.492889,2.012354
PSO,800,11,53,112.902000,0.022784,0.321952,0.460514,1.959655
AOA,800,11,53,113.444667,0.023182,0.320146,0.499431,1.789297
GWO,800,11,53,126.982000,0.023398,0.323723,0.507067,2.076153
LSCBO,800,12,54,126.734000,0.021200,0.307844,0.427272,2.219390
CBO,800,12,54,134.242000,0.021174,0.304207,0.496010,2.378376
PSO,800,12,54,134.188000,0.021381,0.304683,0.488998,2.319309
AOA,800,12,54,134.242000,0.021174,0.304207,0.496010,2.378376
GWO,800,12,54,107.154000,0.021405,0.302231,0.530758,1.768743
LSCBO,800,13,55,100.226000,0.021882,0.297344,0.495439,1.784397
CBO,800,13,55,142.956000,0.021684,0.288706,0.472644,2.750748
PSO,800,13,55,112.990000,0.021550,0.296002,0.501602,2.004701
AOA,800,13,55,129.952000,0.022078,0.294487,0.448220,2.479264
GWO,800,13,55,123.314000,0.022046,0.290545,0.510455,2.335868
LSCBO,800,14,56,110.811333,0.020653,0.319705,0.480021,1.759810
CBO,800,14,56,121.062000,0.020629,0.324529,0.531048,2.000797
PSO,800,14,56,133.364000,0.020409,0.320345,0.518349,2.356153
AOA,800,14,56,112.506000,0.020408,0.307273,0.581236,1.961769
GWO,800,14,56,123.050000,0.020857,0.311495,0.575590,2.022879
LSCBO,800,15,57,94.198000,0.023812,0.255547,0.440906,1.940266
CBO,800,15,57,109.050000,0.024489,0.254891,0.449700,2.237566
PSO,800,15,57,101.402000,0.023806,0.249128,0.472052,2.131473
AOA,800,15,57,108.451333,0.023558,0.248851,0.443145,2.263240
GWO,800,15,57,97.870000,0.024670,0.248057,0.471466,2.118665
LSCBO,800,16,58,131.088000,0.022530,0.348797,0.361867,1.930925
CBO,800,16,58,132.600000,0.022102,0.318236,0.526718,2.197395
PSO,800,16,58,117.702000,0.021334,0.311456,0.494689,2.124243
AOA,800,16,58,144.880000,0.022099,0.333804,0.456118,2.264045
GWO,800,16,58,146.186000,0.022103,0.319608,0.499850,2.404080
LSCBO,800,17,59,110.126000,0.023842,0.300497,0.418681,1.903699
CBO,800,17,59,118.306000,0.023453,0.285271,0.434889,2.252880
PSO,800,17,59,122.454000,0.023252,0.281774,0.444188,2.483738
AOA,800,17,59,122.634667,0.023166,0.287331,0.406773,2.192541
GWO,800,17,59,104.642000,0.023323,0.282636,0.484259,2.015350
LSCBO,800,18,60,117.122000,0.023409,0.292551,0.363652,2.093368
CBO,800,18,60,110.374000,0.023195,0.288664,0.466470,2.069453
PSO,800,18,60,107.578000,0.022133,0.285068,0.436107,2.197511
AOA,800,18,60,130.902000,0.023609,0.269621,0.458750,2.773258
GWO,800,18,60,87.438000,0.023175,0.275992,0.542188,1.637011
LSCBO,800,19,61,105.706000,0.021173,0.318950,0.515235,1.681773
CBO,800,19,61,118.734000,0.021129,0.324257,0.466874,1.995674
PSO,800,19,61,107.886000,0.021747,0.311879,0.476387,1.687460
AOA,800,19,61,143.159000,0.022085,0.290430,0.456768,2.442433
GWO,800,19,61,103.078000,0.021101,0.307849,0.537323,1.738287
LSCBO,800,20,62,77.390000,0.023913,0.236323,0.516572,1.640165
CBO,800,20,62,107.148000,0.023972,0.240725,0.507741,2.373761
PSO,800,20,62,74.158000,0.024023,0.231627,0.589805,1.491170
AOA,800,20,62,92.312667,0.023843,0.233935,0.508571,2.017060
GWO,800,20,62,98.290000,0.023539,0.237924,0.529510,2.199741
LSCBO,800,21,63,106.782000,0.021338,0.308057,0.501220,1.842167
CBO,800,21,63,115.794000,0.021108,0.296954,0.486982,2.201314
PSO,800,21,63,105.526000,0.021017,0.300787,0.521830,1.885285
AOA,800,21,63,118.435333,0.022007,0.298065,0.421494,2.064866
GWO,800,21,63,127.735333,0.021279,0.294411,0.520415,2.272150
LSCBO,800,22,64,123.326000,0.022894,0.281210,0.369515,2.374678
CBO,800,22,64,110.158000,0.023028,0.271636,0.467927,2.086185
PSO,800,22,64,127.540000,0.023182,0.267791,0.467287,2.572702
AOA,800,22,64,110.158000,0.023028,0.271636,0.467927,2.086185
GWO,800,22,64,123.546000,0.023258,0.266865,0.472735,2.439233
LSCBO,800,23,65,143.420000,0.023021,0.328686,0.348763,2.323933
CBO,800,23,65,152.442000,0.022177,0.319166,0.411488,2.618234
PSO,800,23,65,112.542000,0.022370,0.311247,0.479843,1.968371
AOA,800,23,65,143.492000,0.022225,0.313834,0.407843,2.516974
GWO,800,23,65,131.186000,0.022055,0.315841,0.446457,2.284907
LSCBO,800,24,66,114.252000,0.022942,0.319810,0.466589,1.931579
CBO,800,24,66,139.470000,0.024063,0.309188,0.471059,2.409923
PSO,800,24,66,111.070000,0.024769,0.299365,0.475882,1.890057
AOA,800,24,66,124.458000,0.024024,0.291463,0.488214,2.130367
GWO,800,24,66,123.654000,0.024771,0.300149,0.457869,2.205111
LSCBO,800,25,67,145.938000,0.021178,0.278583,0.336346,2.964795
CBO,800,25,67,110.650000,0.021363,0.255730,0.493477,2.506920
PSO,800,25,67,105.730000,0.021330,0.261866,0.525268,2.180696
AOA,800,25,67,112.318000,0.022048,0.262244,0.491464,2.252192
GWO,800,25,67,88.738000,0.021789,0.256771,0.560737,1.731718
LSCBO,800,26,68,100.456000,0.023093,0.286163,0.501001,1.828268
CBO,800,26,68,125.826000,0.022827,0.294415,0.438034,2.278854
PSO,800,26,68,112.782000,0.022220,0.287169,0.450976,1.948037
AOA,800,26,68,125.368000,0.022556,0.288780,0.436109,2.278703
GWO,800,26,68,95.214000,0.022658,0.277696,0.559174,1.824038
LSCBO,800,27,69,91.422000,0.022034,0.266319,0.509530,1.762723
CBO,800,27,69,109.346000,0.021729,0.269464,0.521478,2.168689
PSO,800,27,69,102.202000,0.021529,0.270121,0.552302,1.893578
AOA,800,27,69,109.346000,0.021729,0.269464,0.521478,2.168689
GWO,800,27,69,111.570000,0.021956,0.263025,0.565759,2.190537
LSCBO,800,28,70,104.082000,0.019816,0.272255,0.430625,2.266929
CBO,800,28,70,90.112000,0.020775,0.257373,0.562587,1.930686
PSO,800,28,70,95.674000,0.020614,0.258519,0.554258,1.984496
AOA,800,28,70,112.622000,0.021190,0.279155,0.509333,2.066226
GWO,800,28,70,88.128000,0.020952,0.270878,0.588659,1.615475
LSCBO,800,29,71,96.966000,0.022591,0.308651,0.494159,1.710184
CBO,800,29,71,148.110000,0.023478,0.320154,0.414229,2.507901
PSO,800,29,71,132.786000,0.023307,0.313129,0.449190,2.357589
AOA,800,29,71,130.048000,0.022561,0.313099,0.405544,2.305002
GWO,800,29,71,94.874000,0.022941,0.303214,0.511682,1.570888
LSCBO,800,30,72,100.650000,0.022338,0.332054,0.503773,1.629103
CBO,800,30,72,111.958000,0.022473,0.322806,0.504943,1.772013
PSO,800,30,72,121.324000,0.022659,0.308093,0.443199,2.253679
AOA,800,30,72,171.842667,0.022059,0.306031,0.416581,2.863512
GWO,800,30,72,109.740000,0.021966,0.313764,0.542763,1.808256
LSCBO,1000,1,43,135.132000,0.032392,0.412113,0.436306,1.738059
CBO,1000,1,43,139.304000,0.032358,0.407463,0.433960,1.747983
PSO,1000,1,43,160.818000,0.031425,0.395203,0.442312,2.246390
AOA,1000,1,43,150.818000,0.031944,0.394708,0.431706,2.055787
GWO,1000,1,43,130.406000,0.032608,0.393252,0.501130,1.635171
LSCBO,1000,2,44,118.118000,0.030988,0.348890,0.470544,1.756182
CBO,1000,2,44,157.766000,0.031980,0.336009,0.436637,2.583512
PSO,1000,2,44,141.346000,0.031149,0.331864,0.469151,2.448377
AOA,1000,2,44,195.928000,0.032310,0.328734,0.351229,3.022077
GWO,1000,2,44,121.636000,0.032247,0.328698,0.529328,1.945180
LSCBO,1000,3,45,125.863333,0.031242,0.299869,0.432097,2.084091
CBO,1000,3,45,132.806000,0.031124,0.306649,0.489649,2.427900
PSO,1000,3,45,123.814000,0.031182,0.298933,0.516043,2.066836
AOA,1000,3,45,137.884667,0.030955,0.290891,0.498531,2.421398
GWO,1000,3,45,124.810000,0.031359,0.302225,0.504215,2.098107
LSCBO,1000,4,46,115.560000,0.027583,0.315288,0.526957,1.876985
CBO,1000,4,46,131.606000,0.027570,0.324035,0.512073,2.141927
PSO,1000,4,46,130.954000,0.027692,0.311427,0.570373,2.194449
AOA,1000,4,46,118.262000,0.027648,0.317663,0.526390,1.916384
GWO,1000,4,46,117.440000,0.028575,0.311076,0.580567,2.058112
LSCBO,1000,5,47,133.694000,0.028459,0.394110,0.458432,1.775028
CBO,1000,5,47,153.650000,0.028944,0.390140,0.465369,2.026293
PSO,1000,5,47,140.178000,0.028691,0.371992,0.482027,1.942865
AOA,1000,5,47,165.334000,0.029239,0.363452,0.450837,2.471621
GWO,1000,5,47,120.502000,0.029031,0.372137,0.564809,1.594904
LSCBO,1000,6,48,176.586000,0.031105,0.437637,0.345877,2.149021
CBO,1000,6,48,149.266000,0.030167,0.410021,0.476677,1.883744
PSO,1000,6,48,166.030000,0.030277,0.418604,0.451196,2.137780
AOA,1000,6,48,149.266000,0.030167,0.410021,0.476677,1.883744
GWO,1000,6,48,173.562000,0.030663,0.403559,0.480220,2.300489
LSCBO,1000,7,49,150.402000,0.028512,0.354567,0.422065,2.229253
CBO,1000,7,49,130.266000,0.027837,0.325302,0.515661,2.264771
PSO,1000,7,49,168.650000,0.027931,0.333861,0.510476,2.734526
AOA,1000,7,49,155.274000,0.028135,0.347753,0.464720,2.371072
GWO,1000,7,49,114.486000,0.028553,0.334521,0.585804,1.580893
LSCBO,1000,8,50,135.982000,0.029229,0.349243,0.434485,2.050453
CBO,1000,8,50,138.994000,0.028695,0.347257,0.478034,2.104858
PSO,1000,8,50,129.614000,0.028985,0.337603,0.489824,2.025525
AOA,1000,8,50,129.455000,0.029465,0.337020,0.470646,1.859524
GWO,1000,8,50,128.136000,0.029260,0.339845,0.540398,1.928256
LSCBO,1000,9,51,176.542000,0.028667,0.384866,0.354134,2.412472
CBO,1000,9,51,136.186000,0.028438,0.369912,0.470620,1.815944
PSO,1000,9,51,146.018000,0.028270,0.367758,0.460813,2.074452
AOA,1000,9,51,136.186000,0.028438,0.369912,0.470620,1.815944
GWO,1000,9,51,136.186000,0.028438,0.369912,0.470620,1.815944
LSCBO,1000,10,52,133.186000,0.028436,0.408939,0.484152,1.686788
CBO,1000,10,52,150.182000,0.028496,0.406896,0.479844,1.968349
PSO,1000,10,52,157.578000,0.028373,0.398404,0.507169,2.052547
AOA,1000,10,52,138.512000,0.028076,0.392560,0.502469,1.839147
GWO,1000,10,52,150.182000,0.028496,0.406896,0.479844,1.968349
LSCBO,1000,11,53,131.254000,0.029155,0.406987,0.484594,1.646462
CBO,1000,11,53,162.426000,0.028715,0.404715,0.451620,2.155059
PSO,1000,11,53,159.350000,0.028785,0.407128,0.470673,2.076099
AOA,1000,11,53,193.960000,0.029117,0.407858,0.414335,2.482873
GWO,1000,11,53,143.718000,0.029202,0.392567,0.493498,1.866221
LSCBO,1000,12,54,170.422000,0.026939,0.389745,0.394800,2.331000
CBO,1000,12,54,129.146000,0.026312,0.354431,0.485569,2.070219
PSO,1000,12,54,157.222000,0.026468,0.384835,0.473960,2.272575
AOA,1000,12,54,154.614000,0.026581,0.385775,0.468451,2.159215
GWO,1000,12,54,153.466000,0.026919,0.373043,0.537003,2.070065
LSCBO,1000,13,55,121.014000,0.026537,0.369473,0.534220,1.767758
CBO,1000,13,55,154.678000,0.027334,0.370396,0.483834,2.202532
PSO,1000,13,55,131.194000,0.026573,0.360227,0.532975,1.942463
AOA,1000,13,55,159.984000,0.027366,0.358260,0.471629,2.296683
GWO,1000,13,55,123.846000,0.027027,0.359887,0.530087,1.722941
LSCBO,1000,14,56,122.794000,0.026152,0.401291,0.554345,1.444407
CBO,1000,14,56,134.838000,0.025955,0.408937,0.530703,1.673072
PSO,1000,14,56,134.974000,0.025427,0.390819,0.532629,1.711631
AOA,1000,14,56,141.036667,0.025708,0.392682,0.523754,1.830421
GWO,1000,14,56,142.386000,0.025576,0.397612,0.564587,1.816437
LSCBO,1000,15,57,131.806000,0.029867,0.327155,0.402699,2.201772
CBO,1000,15,57,121.654000,0.029769,0.311061,0.430325,2.119604
PSO,1000,15,57,143.562000,0.029597,0.311215,0.451099,2.548994
AOA,1000,15,57,133.658000,0.029319,0.313418,0.424260,2.228255
GWO,1000,15,57,125.454000,0.030772,0.309218,0.514433,2.030035
LSCBO,1000,16,58,131.750000,0.028024,0.423247,0.516061,1.603427
CBO,1000,16,58,140.608000,0.027265,0.391898,0.484709,1.885360
PSO,1000,16,58,143.998000,0.027078,0.396197,0.546765,1.849706
AOA,1000,16,58,188.100000,0.027766,0.413246,0.458844,2.411472
GWO,1000,16,58,145.330000,0.027249,0.407349,0.553889,1.973948
LSCBO,1000,17,59,131.112000,0.029634,0.362668,0.469761,1.989047
CBO,1000,17,59,145.686000,0.029310,0.341613,0.492358,2.346409
PSO,1000,17,59,131.190000,0.029068,0.355110,0.480640,1.989138
AOA,1000,17,59,159.520667,0.029050,0.354658,0.425569,2.309450
GWO,1000,17,59,130.692000,0.029335,0.353171,0.492482,1.906116
LSCBO,1000,18,60,127.200667,0.028755,0.353314,0.494060,1.761558
CBO,1000,18,60,139.100000,0.028827,0.362964,0.483536,1.944513
PSO,1000,18,60,140.374000,0.028782,0.340564,0.479683,2.311143
AOA,1000,18,60,129.414000,0.028870,0.353845,0.526314,1.811441
GWO,1000,18,60,124.998000,0.029088,0.343469,0.551192,1.895731
LSCBO,1000,19,61,127.468000,0.026520,0.397242,0.529740,1.705004
CBO,1000,19,61,150.106000,0.027226,0.394509,0.450970,2.086857
PSO,1000,19,61,158.398000,0.026747,0.392515,0.517596,2.173183
AOA,1000,19,61,187.178000,0.027826,0.368740,0.408807,2.582507
GWO,1000,19,61,141.542000,0.026956,0.384386,0.522127,2.085426
LSCBO,1000,20,62,91.204000,0.029627,0.291833,0.596197,1.546596
CBO,1000,20,62,129.994000,0.029823,0.297474,0.536265,2.250815
PSO,1000,20,62,107.784667,0.029018,0.298003,0.528721,1.707158
AOA,1000,20,62,104.834000,0.029352,0.295517,0.565547,1.815321
GWO,1000,20,62,111.222000,0.029864,0.295711,0.546508,1.934314
LSCBO,1000,21,63,136.234000,0.027213,0.394382,0.458342,1.747911
CBO,1000,21,63,144.043333,0.026604,0.362753,0.483117,2.065764
PSO,1000,21,63,150.878000,0.026794,0.360413,0.553272,2.312650
AOA,1000,21,63,185.703000,0.027184,0.358586,0.423996,2.630000
GWO,1000,21,63,138.074000,0.026189,0.362632,0.545909,1.940259
LSCBO,1000,22,64,167.538000,0.029510,0.355608,0.331057,2.600402
CBO,1000,22,64,138.682000,0.028744,0.347872,0.433277,2.112086
PSO,1000,22,64,126.322000,0.028411,0.337765,0.494765,1.979828
AOA,1000,22,64,138.682000,0.028744,0.347872,0.433277,2.112086
GWO,1000,22,64,138.682000,0.028744,0.347872,0.433277,2.112086
LSCBO,1000,23,65,173.762000,0.028988,0.417860,0.335346,2.176188
CBO,1000,23,65,146.502000,0.027925,0.402659,0.457524,2.050128
PSO,1000,23,65,206.434000,0.028379,0.393132,0.424166,2.871488
AOA,1000,23,65,146.502000,0.027925,0.402659,0.457524,2.050128
GWO,1000,23,65,149.914000,0.028136,0.395884,0.477522,1.956155
LSCBO,1000,24,66,121.242000,0.028672,0.382289,0.494294,1.679866
CBO,1000,24,66,164.702000,0.029851,0.391155,0.469519,2.235275
PSO,1000,24,66,146.634000,0.030151,0.375472,0.454129,2.048577
AOA,1000,24,66,133.998000,0.029950,0.374130,0.464875,1.773188
GWO,1000,24,66,130.450000,0.029890,0.376993,0.534602,1.768018
LSCBO,1000,25,67,150.818000,0.027047,0.344823,0.410902,2.385814
CBO,1000,25,67,141.702000,0.027121,0.332246,0.505502,2.244308
PSO,1000,25,67,137.360000,0.026343,0.334800,0.507371,2.086494
AOA,1000,25,67,141.702000,0.027121,0.332246,0.505502,2.244308
GWO,1000,25,67,117.276000,0.026608,0.328696,0.550759,1.835468
LSCBO,1000,26,68,128.518000,0.027768,0.361820,0.481187,1.826705
CBO,1000,26,68,164.630000,0.028204,0.361247,0.467403,2.350345
PSO,1000,26,68,122.098000,0.027502,0.354580,0.520744,1.766320
AOA,1000,26,68,136.194000,0.027905,0.357198,0.465237,1.947059
GWO,1000,26,68,133.566000,0.028045,0.347068,0.525508,1.936048
LSCBO,1000,27,69,119.058000,0.026825,0.336911,0.543527,1.731459
CBO,1000,27,69,148.214000,0.027431,0.336960,0.505469,2.356043
PSO,1000,27,69,128.522000,0.027243,0.335430,0.540938,1.942502
AOA,1000,27,69,127.080000,0.027399,0.334379,0.516261,1.865915
GWO,1000,27,69,122.916000,0.027280,0.334824,0.547213,1.903454
LSCBO,1000,28,70,105.552000,0.024826,0.324903,0.465842,1.805081
CBO,1000,28,70,108.174000,0.024972,0.322681,0.592629,1.844085
PSO,1000,28,70,105.118000,0.025045,0.329032,0.557923,1.744381
AOA,1000,28,70,151.370000,0.026380,0.350002,0.486326,2.228475
GWO,1000,28,70,137.458000,0.026370,0.339612,0.554637,2.065807
LSCBO,1000,29,71,134.486000,0.027850,0.393047,0.462546,1.785906
CBO,1000,29,71,159.486000,0.029630,0.395368,0.447556,2.129043
PSO,1000,29,71,160.682000,0.028880,0.392016,0.470090,2.249353
AOA,1000,29,71,161.814000,0.029016,0.388166,0.457531,2.104908
GWO,1000,29,71,160.758000,0.029955,0.386883,0.489326,2.162329
LSCBO,1000,30,72,137.082000,0.028599,0.416761,0.482855,1.640857
CBO,1000,30,72,152.432000,0.028311,0.392802,0.518108,2.083967
PSO,1000,30,72,123.854000,0.027785,0.388448,0.544016,1.657575
AOA,1000,30,72,149.196000,0.027430,0.402330,0.514302,1.969013
GWO,1000,30,72,138.902000,0.028038,0.396515,0.523338,1.782301
LSCBO,1500,1,43,208.751333,0.047757,0.599006,0.421275,1.766830
CBO,1500,1,43,232.250000,0.047754,0.595314,0.409318,2.062268
PSO,1500,1,43,221.966000,0.048728,0.622161,0.417727,1.837162
AOA,1500,1,43,249.170000,0.047475,0.594923,0.417436,2.166140
GWO,1500,1,43,217.258000,0.047636,0.600329,0.463711,1.890427
LSCBO,1500,2,44,188.978000,0.046387,0.530504,0.445636,1.872697
CBO,1500,2,44,206.926000,0.046854,0.511173,0.459969,2.214397
PSO,1500,2,44,203.648000,0.046685,0.508096,0.482545,2.195580
AOA,1500,2,44,265.836667,0.046413,0.517152,0.370343,2.679081
GWO,1500,2,44,198.509333,0.046675,0.478824,0.508063,2.221210
LSCBO,1500,3,45,167.838000,0.046116,0.450256,0.493387,1.897200
CBO,1500,3,45,218.966000,0.046742,0.457502,0.471507,2.482170
PSO,1500,3,45,182.698000,0.045767,0.458741,0.509191,1.957599
AOA,1500,3,45,169.914000,0.046913,0.442679,0.518548,2.020949
GWO,1500,3,45,169.094000,0.046637,0.450894,0.503259,1.966371
LSCBO,1500,4,46,151.922000,0.041447,0.473049,0.562104,1.548303
CBO,1500,4,46,187.790000,0.041124,0.485659,0.532625,1.953717
PSO,1500,4,46,223.368000,0.041497,0.482535,0.521410,2.429962
AOA,1500,4,46,187.790000,0.041124,0.485659,0.532625,1.953717
GWO,1500,4,46,166.882000,0.041459,0.479860,0.564993,1.646629
LSCBO,1500,5,47,181.236000,0.042679,0.579391,0.513037,1.523234
CBO,1500,5,47,206.398000,0.043286,0.584019,0.464001,1.706164
PSO,1500,5,47,223.778000,0.043109,0.551647,0.480447,2.051424
AOA,1500,5,47,275.507333,0.043405,0.541890,0.446599,2.566713
GWO,1500,5,47,183.950000,0.043045,0.561040,0.529486,1.645721
LSCBO,1500,6,48,211.274000,0.046400,0.635766,0.427974,1.621822
CBO,1500,6,48,224.454000,0.045502,0.629306,0.457119,1.815099
PSO,1500,6,48,237.362000,0.045690,0.628048,0.445098,1.935424
AOA,1500,6,48,224.454000,0.045502,0.629306,0.457119,1.815099
GWO,1500,6,48,192.402000,0.045394,0.604875,0.520227,1.698496
