Algorithm,TaskCount,Run,Seed,Makespan,Cost,Energy,LoadBalanceIndex,ImbalanceDegree
MinMin,500,17,59,27.142000,0.015560,0.142230,0.918838,0.239929
MaxMin,500,17,59,26.126000,0.015478,0.146150,0.986016,0.038224
FCFS,500,18,60,70.598000,0.014190,0.185997,0.453289,1.943940
RoundRobin,500,18,60,70.598000,0.014190,0.185997,0.453289,1.943940
Random,500,18,60,92.764000,0.014394,0.189569,0.315825,2.682604
MinMin,500,18,60,28.132000,0.015194,0.140512,0.904713,0.275423
MaxMin,500,18,60,25.570000,0.015099,0.144604,0.986808,0.036884
FCFS,500,19,61,68.698000,0.013306,0.204664,0.469639,1.675765
RoundRobin,500,19,61,68.698000,0.013306,0.204664,0.469639,1.675765
Random,500,19,61,129.298000,0.013244,0.210571,0.263171,3.600842
MinMin,500,19,61,30.523667,0.013358,0.160197,0.924875,0.392902
MaxMin,500,19,61,28.250000,0.013272,0.158415,0.970912,0.080900
FCFS,500,20,62,66.884000,0.014863,0.153355,0.468728,2.223215
RoundRobin,500,20,62,66.884000,0.014863,0.153355,0.468728,2.223215
Random,500,20,62,95.730000,0.014861,0.152036,0.333686,3.781911
MinMin,500,20,62,24.926667,0.016212,0.126994,0.924236,0.247912
MaxMin,500,20,62,22.956000,0.015980,0.128112,0.989450,0.026686
FCFS,500,21,63,72.674000,0.013694,0.203457,0.471402,1.759999
RoundRobin,500,21,63,72.674000,0.013694,0.203457,0.471402,1.759999
Random,500,21,63,120.814000,0.013961,0.208288,0.261508,3.161096
MinMin,500,21,63,30.374000,0.013855,0.156975,0.879715,0.400001
MaxMin,500,21,63,28.990000,0.013788,0.159954,0.972864,0.071167
FCFS,500,22,64,68.634000,0.014269,0.174633,0.450765,1.991191
RoundRobin,500,22,64,68.634000,0.014269,0.174633,0.450765,1.991191
Random,500,22,64,90.696000,0.015039,0.175151,0.288253,2.931135
MinMin,500,22,64,26.750000,0.015417,0.136532,0.954756,0.177874
MaxMin,500,22,64,25.003000,0.015350,0.138130,0.988021,0.034953
FCFS,500,23,65,77.966000,0.014178,0.208705,0.405680,1.882979
RoundRobin,500,23,65,77.966000,0.014178,0.208705,0.405680,1.882979
Random,500,23,65,118.204000,0.013948,0.219857,0.252749,3.160853
MinMin,500,23,65,30.092000,0.014238,0.146763,0.848838,0.393860
MaxMin,500,23,65,28.164000,0.014236,0.154590,0.974111,0.066605
FCFS,500,24,66,78.202000,0.015208,0.205073,0.437100,1.998171
RoundRobin,500,24,66,78.202000,0.015208,0.205073,0.437100,1.998171
Random,500,24,66,104.922000,0.014919,0.206767,0.288848,2.844506
MinMin,500,24,66,29.375333,0.015931,0.150711,0.887273,0.344839
MaxMin,500,24,66,28.467000,0.015963,0.155656,0.983250,0.058909
FCFS,500,25,67,68.750000,0.013752,0.170890,0.502871,1.984956
RoundRobin,500,25,67,68.750000,0.013752,0.170890,0.502871,1.984956
Random,500,25,67,102.630000,0.013391,0.178851,0.303146,3.338995
MinMin,500,25,67,27.432000,0.014637,0.140346,0.937407,0.201588
MaxMin,500,25,67,25.561667,0.014461,0.142853,0.986737,0.044414
FCFS,500,26,68,65.320000,0.014236,0.187231,0.486043,1.660741
RoundRobin,500,26,68,65.320000,0.014236,0.187231,0.486043,1.660741
Random,500,26,68,127.656000,0.014935,0.201626,0.158792,3.707548
MinMin,500,26,68,28.761333,0.014814,0.146107,0.908321,0.269633
MaxMin,500,26,68,26.282000,0.014809,0.149427,0.985413,0.040261
FCFS,500,27,69,67.702000,0.013856,0.178482,0.449413,1.920878
RoundRobin,500,27,69,67.702000,0.013856,0.178482,0.449413,1.920878
Random,500,27,69,109.812000,0.013616,0.182447,0.279674,3.523977
MinMin,500,27,69,27.230000,0.014767,0.140315,0.922414,0.233835
MaxMin,500,27,69,25.620000,0.014600,0.143886,0.986175,0.045501
FCFS,500,28,70,73.146000,0.013339,0.180079,0.511046,2.028499
RoundRobin,500,28,70,73.146000,0.013339,0.180079,0.511046,2.028499
Random,500,28,70,75.974000,0.013441,0.181801,0.399044,2.352262
MinMin,500,28,70,28.690000,0.014076,0.148305,0.920376,0.247145
MaxMin,500,28,70,26.481333,0.014060,0.150781,0.989496,0.029058
FCFS,500,29,71,71.382000,0.014538,0.203388,0.420610,1.753052
RoundRobin,500,29,71,71.382000,0.014538,0.203388,0.420610,1.753052
Random,500,29,71,88.734000,0.014496,0.196869,0.384115,2.491265
MinMin,500,29,71,29.329000,0.015133,0.142570,0.849149,0.409832
MaxMin,500,29,71,27.633000,0.015125,0.150065,0.974086,0.071028
FCFS,500,30,72,73.254000,0.014596,0.218264,0.445385,1.612605
RoundRobin,500,30,72,73.254000,0.014596,0.218264,0.445385,1.612605
Random,500,30,72,93.402000,0.014342,0.215344,0.402222,2.367146
MinMin,500,30,72,30.846000,0.014897,0.167777,0.945575,0.177631
MaxMin,500,30,72,29.504667,0.014700,0.165157,0.971892,0.068109
FCFS,800,1,43,118.248000,0.026210,0.347243,0.376239,1.729025
RoundRobin,800,1,43,118.248000,0.026210,0.347243,0.376239,1.729025
Random,800,1,43,160.318000,0.026255,0.358105,0.274551,2.541240
MinMin,800,1,43,45.272000,0.027305,0.240516,0.940302,0.261641
MaxMin,800,1,43,42.694000,0.027166,0.241212,0.984205,0.053655
FCFS,800,2,44,122.670000,0.025317,0.293711,0.382603,2.110061
RoundRobin,800,2,44,122.670000,0.025317,0.293711,0.382603,2.110061
Random,800,2,44,151.502000,0.025192,0.289210,0.332247,2.916805
MinMin,800,2,44,41.072000,0.026722,0.220344,0.956103,0.125312
MaxMin,800,2,44,39.792000,0.026545,0.223548,0.991150,0.029513
FCFS,800,3,45,109.630000,0.024851,0.258845,0.405714,2.091064
RoundRobin,800,3,45,109.630000,0.024851,0.258845,0.405714,2.091064
Random,800,3,45,147.838000,0.024293,0.259368,0.358229,3.205628
MinMin,800,3,45,38.914000,0.026492,0.207535,0.957252,0.150525
MaxMin,800,3,45,37.052000,0.026350,0.207558,0.994365,0.015406
FCFS,800,4,46,109.982000,0.022532,0.266381,0.465653,2.037975
RoundRobin,800,4,46,109.982000,0.022532,0.266381,0.465653,2.037975
Random,800,4,46,136.366000,0.022545,0.265459,0.420175,2.893587
MinMin,800,4,46,41.247333,0.024046,0.218851,0.958873,0.129334
MaxMin,800,4,46,39.207000,0.023823,0.221456,0.990934,0.029620
FCFS,800,5,47,118.074000,0.023110,0.326352,0.416490,1.793560
RoundRobin,800,5,47,118.074000,0.023110,0.326352,0.416490,1.793560
Random,800,5,47,131.970000,0.023108,0.330534,0.357397,2.199641
MinMin,800,5,47,45.133000,0.023639,0.246449,0.971858,0.126877
MaxMin,800,5,47,44.074000,0.023645,0.246619,0.995442,0.017151
FCFS,800,6,48,116.364000,0.024384,0.351495,0.397462,1.665461
RoundRobin,800,6,48,116.364000,0.024384,0.351495,0.397462,1.665461
Random,800,6,48,170.676000,0.023826,0.355538,0.307486,2.730097
MinMin,800,6,48,47.204000,0.024865,0.248215,0.961988,0.129589
MaxMin,800,6,48,45.068000,0.024778,0.252027,0.995400,0.017527
FCFS,800,7,49,112.894000,0.023026,0.287789,0.465226,1.902976
RoundRobin,800,7,49,112.894000,0.023026,0.287789,0.465226,1.902976
Random,800,7,49,221.562000,0.022998,0.293050,0.283245,4.377911
MinMin,800,7,49,43.021000,0.024275,0.230248,0.941513,0.184905
MaxMin,800,7,49,42.106000,0.024268,0.232933,0.990969,0.037656
FCFS,800,8,50,122.430000,0.022987,0.289679,0.448449,2.131863
RoundRobin,800,8,50,122.430000,0.022987,0.289679,0.448449,2.131863
Random,800,8,50,138.954000,0.023276,0.298105,0.317502,2.578232
MinMin,800,8,50,42.006000,0.024701,0.225592,0.936394,0.197658
MaxMin,800,8,50,41.175000,0.024721,0.228595,0.989717,0.040527
FCFS,800,9,51,117.706000,0.022697,0.308570,0.421505,1.893358
RoundRobin,800,9,51,117.706000,0.022697,0.308570,0.421505,1.893358
Random,800,9,51,152.388000,0.023037,0.291833,0.428611,2.835326
MinMin,800,9,51,44.429000,0.023601,0.235796,0.924951,0.264682
MaxMin,800,9,51,42.795000,0.023469,0.239124,0.983034,0.047940
FCFS,800,10,52,115.604000,0.023127,0.337146,0.440291,1.692842
RoundRobin,800,10,52,115.604000,0.023127,0.337146,0.440291,1.692842
Random,800,10,52,145.804000,0.022807,0.338368,0.398261,2.363889
MinMin,800,10,52,47.314000,0.023860,0.253260,0.959456,0.121335
MaxMin,800,10,52,45.972000,0.023755,0.256934,0.992595,0.025038
FCFS,800,11,53,119.900000,0.023724,0.345268,0.439390,1.717315
RoundRobin,800,11,53,119.900000,0.023724,0.345268,0.439390,1.717315
Random,800,11,53,139.874000,0.023562,0.332185,0.429829,2.243521
MinMin,800,11,53,47.242000,0.024629,0.251629,0.954986,0.140204
MaxMin,800,11,53,45.780000,0.024529,0.255977,0.992950,0.024737
FCFS,800,12,54,112.232000,0.021563,0.319880,0.457218,1.785678
RoundRobin,800,12,54,112.232000,0.021563,0.319880,0.457218,1.785678
Random,800,12,54,184.098000,0.021777,0.318194,0.366604,3.256010
MinMin,800,12,54,46.775667,0.022312,0.248327,0.966310,0.114041
MaxMin,800,12,54,44.930000,0.022214,0.250818,0.993470,0.018796
FCFS,800,13,55,117.010000,0.022180,0.310218,0.442923,1.882138
RoundRobin,800,13,55,117.010000,0.022180,0.310218,0.442923,1.882138
Random,800,13,55,123.150000,0.022046,0.305363,0.442525,2.378795
MinMin,800,13,55,45.742000,0.023157,0.246400,0.961095,0.127646
MaxMin,800,13,55,43.755000,0.023085,0.245558,0.986320,0.054430
FCFS,800,14,56,112.654000,0.020889,0.334366,0.500638,1.656301
RoundRobin,800,14,56,112.654000,0.020889,0.334366,0.500638,1.656301
Random,800,14,56,138.914000,0.020627,0.331792,0.480418,2.237760
MinMin,800,14,56,50.283000,0.020682,0.263750,0.927120,0.210201
MaxMin,800,14,56,48.082000,0.020805,0.269460,0.989083,0.035335
FCFS,800,15,57,114.218000,0.024007,0.270228,0.369688,2.132278
RoundRobin,800,15,57,114.218000,0.024007,0.270228,0.369688,2.132278
Random,800,15,57,122.266000,0.023612,0.266102,0.372789,2.533834
MinMin,800,15,57,38.006000,0.025284,0.208113,0.973871,0.099467
MaxMin,800,15,57,37.584000,0.025305,0.208543,0.995400,0.018545
FCFS,800,16,58,114.898000,0.022440,0.353042,0.462482,1.660941
RoundRobin,800,16,58,114.898000,0.022440,0.353042,0.462482,1.660941
Random,800,16,58,167.098000,0.022464,0.345082,0.391511,2.614533
MinMin,800,16,58,50.351000,0.022910,0.259307,0.918353,0.225476
MaxMin,800,16,58,48.221000,0.022977,0.266783,0.988117,0.034347
FCFS,800,17,59,108.338000,0.023921,0.303723,0.418408,1.753517
RoundRobin,800,17,59,108.338000,0.023921,0.303723,0.418408,1.753517
Random,800,17,59,142.774000,0.023668,0.297146,0.365887,2.589399
MinMin,800,17,59,43.698000,0.024614,0.227352,0.921029,0.238600
MaxMin,800,17,59,42.110000,0.024724,0.232085,0.985505,0.042396
FCFS,800,18,60,107.612000,0.023079,0.300405,0.454580,1.775557
RoundRobin,800,18,60,107.612000,0.023079,0.300405,0.454580,1.775557
Random,800,18,60,148.450000,0.023534,0.308856,0.325691,2.620399
MinMin,800,18,60,44.090000,0.024552,0.226248,0.911455,0.260042
MaxMin,800,18,60,42.009000,0.024468,0.232602,0.983927,0.048795
FCFS,800,19,61,107.154000,0.021387,0.330214,0.468675,1.587758
RoundRobin,800,19,61,107.154000,0.021387,0.330214,0.468675,1.587758
Random,800,19,61,182.894000,0.021193,0.333440,0.349155,3.059767
MinMin,800,19,61,47.548000,0.021354,0.250569,0.932536,0.199611
MaxMin,800,19,61,45.952000,0.021388,0.255796,0.990534,0.024581
FCFS,800,20,62,121.818000,0.024182,0.250753,0.435602,2.525382
RoundRobin,800,20,62,121.818000,0.024182,0.250753,0.435602,2.525382
Random,800,20,62,155.346000,0.024069,0.250112,0.357322,3.584275
MinMin,800,20,62,39.058000,0.026097,0.206832,0.955009,0.150018
MaxMin,800,20,62,36.965000,0.025934,0.207303,0.994020,0.015577
FCFS,800,21,63,115.758000,0.021457,0.323239,0.460109,1.784441
RoundRobin,800,21,63,115.758000,0.021457,0.323239,0.460109,1.784441
Random,800,21,63,188.358000,0.022076,0.328589,0.277381,3.198932
MinMin,800,21,63,46.943333,0.021741,0.250148,0.958315,0.129952
MaxMin,800,21,63,45.230000,0.021685,0.253492,0.992733,0.024930
FCFS,800,22,64,111.566000,0.023015,0.279970,0.428392,2.000886
RoundRobin,800,22,64,111.566000,0.023015,0.279970,0.428392,2.000886
Random,800,22,64,147.946000,0.023711,0.279536,0.314664,2.914437
MinMin,800,22,64,41.671000,0.024459,0.216971,0.941023,0.183813
MaxMin,800,22,64,39.646000,0.024360,0.220605,0.990357,0.028149
FCFS,800,23,65,114.106000,0.022484,0.328901,0.420277,1.768499
RoundRobin,800,23,65,114.106000,0.022484,0.328901,0.420277,1.768499
Random,800,23,65,185.902000,0.022019,0.344165,0.283486,3.076290
MinMin,800,23,65,46.430000,0.022676,0.245093,0.966536,0.118262
MaxMin,800,23,65,44.567000,0.022589,0.247779,0.994527,0.019103
FCFS,800,24,66,112.562000,0.023920,0.322977,0.453342,1.740436
RoundRobin,800,24,66,112.562000,0.023920,0.322977,0.453342,1.740436
Random,800,24,66,165.982000,0.023816,0.328143,0.343684,2.763360
MinMin,800,24,66,45.647000,0.025220,0.247887,0.963667,0.125274
MaxMin,800,24,66,43.940000,0.025162,0.247859,0.995129,0.013360
FCFS,800,25,67,109.982000,0.021640,0.272728,0.468599,2.001025
RoundRobin,800,25,67,109.982000,0.021640,0.272728,0.468599,2.001025
Random,800,25,67,150.056000,0.021462,0.282026,0.329844,2.971882
MinMin,800,25,67,41.779000,0.022738,0.222786,0.945438,0.178277
MaxMin,800,25,67,40.023000,0.022721,0.224951,0.991112,0.025283
FCFS,800,26,68,114.826000,0.022585,0.300342,0.459186,1.886080
RoundRobin,800,26,68,114.826000,0.022585,0.300342,0.459186,1.886080
Random,800,26,68,182.624000,0.023656,0.315574,0.227677,3.354830
MinMin,800,26,68,44.189667,0.023640,0.232252,0.921135,0.270680
MaxMin,800,26,68,42.475000,0.023503,0.235901,0.982129,0.049130
FCFS,800,27,69,114.294000,0.022031,0.284451,0.449405,1.988203
RoundRobin,800,27,69,114.294000,0.022031,0.284451,0.449405,1.988203
Random,800,27,69,154.514000,0.021640,0.289617,0.337848,3.008188
MinMin,800,27,69,41.629333,0.023283,0.225792,0.941721,0.198751
MaxMin,800,27,69,40.966000,0.023297,0.228374,0.988778,0.039543
FCFS,800,28,70,105.108000,0.020971,0.282255,0.539861,1.798858
RoundRobin,800,28,70,105.108000,0.020971,0.282255,0.539861,1.798858
Random,800,28,70,113.078000,0.021121,0.287438,0.444540,2.061158
MinMin,800,28,70,44.269000,0.022267,0.232500,0.926901,0.245630
MaxMin,800,28,70,42.598000,0.022227,0.236736,0.986496,0.040219
FCFS,800,29,71,111.370000,0.023447,0.330551,0.422882,1.644599
RoundRobin,800,29,71,111.370000,0.023447,0.330551,0.422882,1.644599
Random,800,29,71,125.594000,0.023347,0.318624,0.431281,2.119650
MinMin,800,29,71,45.891000,0.024425,0.243215,0.977284,0.108323
MaxMin,800,29,71,44.036000,0.024375,0.245089,0.995589,0.018281
FCFS,800,30,72,114.222000,0.023010,0.345697,0.455019,1.594043
RoundRobin,800,30,72,114.222000,0.023010,0.345697,0.455019,1.594043
Random,800,30,72,143.646000,0.022477,0.341403,0.414076,2.298415
MinMin,800,30,72,48.945000,0.023239,0.259542,0.946055,0.157632
MaxMin,800,30,72,46.810000,0.023290,0.263658,0.991582,0.023105
FCFS,1000,1,43,147.746000,0.032590,0.430587,0.385439,1.727287
RoundRobin,1000,1,43,147.746000,0.032590,0.430587,0.385439,1.727287
Random,1000,1,43,180.782000,0.032689,0.437172,0.311627,2.304056
MinMin,1000,1,43,55.374000,0.033826,0.293375,0.941426,0.157396
MaxMin,1000,1,43,53.706000,0.033824,0.299449,0.989963,0.024185
FCFS,1000,2,44,149.214000,0.031805,0.366151,0.399835,2.020371
RoundRobin,1000,2,44,149.214000,0.031805,0.366151,0.399835,2.020371
Random,1000,2,44,165.362000,0.031619,0.358306,0.394214,2.470857
MinMin,1000,2,44,51.918000,0.033384,0.272603,0.922854,0.222569
MaxMin,1000,2,44,49.994000,0.033285,0.279197,0.984388,0.045042
FCFS,1000,3,45,132.946000,0.030892,0.322754,0.401481,2.035297
RoundRobin,1000,3,45,132.946000,0.030892,0.322754,0.401481,2.035297
Random,1000,3,45,160.966000,0.030435,0.319483,0.393240,2.800996
MinMin,1000,3,45,47.388000,0.032943,0.255515,0.967508,0.110371
MaxMin,1000,3,45,45.820000,0.032776,0.257781,0.993234,0.024466
FCFS,1000,4,46,136.878000,0.027965,0.332253,0.460162,2.015849
RoundRobin,1000,4,46,136.878000,0.027965,0.332253,0.460162,2.015849
Random,1000,4,46,160.578000,0.027891,0.333342,0.402454,2.598056
MinMin,1000,4,46,50.791000,0.029585,0.271542,0.943736,0.200469
MaxMin,1000,4,46,49.360667,0.029644,0.274419,0.987997,0.037675
FCFS,1000,5,47,140.802000,0.029025,0.408840,0.416740,1.693580
RoundRobin,1000,5,47,140.802000,0.029025,0.408840,0.416740,1.693580
Random,1000,5,47,176.738000,0.029133,0.411171,0.367832,2.277249
MinMin,1000,5,47,56.905000,0.029534,0.300906,0.930209,0.190587
MaxMin,1000,5,47,55.225000,0.029632,0.307349,0.986931,0.035064
FCFS,1000,6,48,147.802000,0.030581,0.438408,0.398982,1.682033
RoundRobin,1000,6,48,147.802000,0.030581,0.438408,0.398982,1.682033
Random,1000,6,48,211.274000,0.029949,0.446238,0.328303,2.610532
MinMin,1000,6,48,56.709000,0.031053,0.315808,0.958685,0.199704
MaxMin,1000,6,48,56.147000,0.030969,0.314616,0.985558,0.040172
FCFS,1000,7,49,134.226000,0.028385,0.355891,0.463927,1.796533
RoundRobin,1000,7,49,134.226000,0.028385,0.355891,0.463927,1.796533
Random,1000,7,49,235.782000,0.028364,0.359770,0.344401,3.661821
MinMin,1000,7,49,52.399000,0.029978,0.288131,0.971446,0.109202
MaxMin,1000,7,49,51.057000,0.029960,0.288263,0.996189,0.014732
FCFS,1000,8,50,143.498000,0.028834,0.362554,0.453819,1.969017
RoundRobin,1000,8,50,143.498000,0.028834,0.362554,0.453819,1.969017
Random,1000,8,50,166.210000,0.028744,0.368809,0.367079,2.459110
MinMin,1000,8,50,52.364000,0.030930,0.287208,0.973816,0.107903
MaxMin,1000,8,50,51.256000,0.030952,0.287049,0.996559,0.014647
FCFS,1000,9,51,145.838000,0.028215,0.382304,0.434778,1.879927
RoundRobin,1000,9,51,145.838000,0.028215,0.382304,0.434778,1.879927
Random,1000,9,51,169.442000,0.028655,0.368791,0.425943,2.380610
MinMin,1000,9,51,54.146000,0.029281,0.295099,0.960181,0.114040
MaxMin,1000,9,51,52.897000,0.029195,0.298971,0.992788,0.020545
FCFS,1000,10,52,143.934000,0.028861,0.421517,0.443769,1.714921
RoundRobin,1000,10,52,143.934000,0.028861,0.421517,0.443769,1.714921
Random,1000,10,52,185.182000,0.028726,0.425165,0.399580,2.390172
MinMin,1000,10,52,58.712333,0.029713,0.322857,0.971575,0.095989
MaxMin,1000,10,52,57.091000,0.029654,0.321097,0.986510,0.040306
FCFS,1000,11,53,142.990000,0.029363,0.427952,0.439857,1.638485
RoundRobin,1000,11,53,142.990000,0.029363,0.427952,0.439857,1.638485
Random,1000,11,53,155.202000,0.029280,0.417647,0.429115,1.953512
MinMin,1000,11,53,58.085000,0.030388,0.318809,0.973353,0.097287
MaxMin,1000,11,53,56.258000,0.030331,0.318091,0.992278,0.041641
FCFS,1000,12,54,132.272000,0.026675,0.395512,0.465199,1.650341
RoundRobin,1000,12,54,132.272000,0.026675,0.395512,0.465199,1.650341
Random,1000,12,54,204.682000,0.026993,0.395273,0.381219,2.847446
MinMin,1000,12,54,55.918000,0.027542,0.311367,0.954964,0.201010
MaxMin,1000,12,54,55.845000,0.027467,0.310291,0.985619,0.039999
FCFS,1000,13,55,138.242000,0.027437,0.381519,0.457034,1.809773
RoundRobin,1000,13,55,138.242000,0.027437,0.381519,0.457034,1.809773
Random,1000,13,55,152.340000,0.027037,0.381256,0.440927,2.370703
MinMin,1000,13,55,55.649000,0.028568,0.299963,0.951351,0.144185
MaxMin,1000,13,55,54.246000,0.028571,0.303198,0.991281,0.023761
FCFS,1000,14,56,140.542000,0.026044,0.418070,0.501626,1.651065
RoundRobin,1000,14,56,140.542000,0.026044,0.418070,0.501626,1.651065
Random,1000,14,56,159.386000,0.025719,0.412283,0.502536,2.041481
MinMin,1000,14,56,62.310000,0.025898,0.333254,0.955607,0.128416
MaxMin,1000,14,56,59.709000,0.025936,0.337497,0.994066,0.015129
FCFS,1000,15,57,143.414000,0.030022,0.337834,0.373706,2.137301
RoundRobin,1000,15,57,143.414000,0.030022,0.337834,0.373706,2.137301
Random,1000,15,57,161.762000,0.029800,0.333073,0.375059,2.607994
MinMin,1000,15,57,48.278000,0.031657,0.258022,0.950411,0.155670
MaxMin,1000,15,57,46.572000,0.031694,0.260466,0.990599,0.026033
FCFS,1000,16,58,143.366000,0.028330,0.444422,0.464765,1.603628
RoundRobin,1000,16,58,143.366000,0.028330,0.444422,0.464765,1.603628
Random,1000,16,58,186.798000,0.028787,0.437544,0.390143,2.298773
MinMin,1000,16,58,61.898000,0.028830,0.332795,0.954824,0.125555
MaxMin,1000,16,58,59.621000,0.028871,0.337417,0.993337,0.018055
FCFS,1000,17,59,133.390000,0.029707,0.378468,0.417116,1.730171
RoundRobin,1000,17,59,133.390000,0.029707,0.378468,0.417116,1.730171
Random,1000,17,59,170.706000,0.029331,0.373848,0.387932,2.486582
MinMin,1000,17,59,53.869000,0.030716,0.288425,0.982290,0.087597
MaxMin,1000,17,59,52.134000,0.030675,0.289895,0.995789,0.014126
FCFS,1000,18,60,131.942000,0.028764,0.370779,0.470005,1.737775
RoundRobin,1000,18,60,131.942000,0.028764,0.370779,0.470005,1.737775
Random,1000,18,60,160.858000,0.029138,0.385457,0.345939,2.219416
MinMin,1000,18,60,53.720000,0.030619,0.287443,0.964829,0.104531
MaxMin,1000,18,60,51.837000,0.030451,0.290923,0.992917,0.021896
FCFS,1000,19,61,136.912000,0.026898,0.413904,0.476500,1.616854
RoundRobin,1000,19,61,136.912000,0.026898,0.413904,0.476500,1.616854
Random,1000,19,61,192.186000,0.026760,0.415767,0.406042,2.491320
MinMin,1000,19,61,59.044000,0.027042,0.319101,0.968785,0.100102
MaxMin,1000,19,61,57.566000,0.026992,0.322486,0.995285,0.014775
FCFS,1000,20,62,139.606000,0.030112,0.310318,0.452391,2.257032
RoundRobin,1000,20,62,139.606000,0.030112,0.310318,0.452391,2.257032
Random,1000,20,62,176.130000,0.030034,0.311670,0.382324,3.124377
MinMin,1000,20,62,47.456000,0.032437,0.255128,0.969038,0.107228
MaxMin,1000,20,62,45.829000,0.032236,0.257334,0.992816,0.024999
FCFS,1000,21,63,142.330000,0.026757,0.405319,0.448552,1.746350
RoundRobin,1000,21,63,142.330000,0.026757,0.405319,0.448552,1.746350
Random,1000,21,63,256.558000,0.027671,0.409119,0.269751,3.428927
MinMin,1000,21,63,57.916000,0.027006,0.317245,0.970221,0.098523
MaxMin,1000,21,63,55.714000,0.026966,0.316404,0.992310,0.040664
FCFS,1000,22,64,133.118000,0.028943,0.351306,0.436197,1.855668
RoundRobin,1000,22,64,133.118000,0.028943,0.351306,0.436197,1.855668
Random,1000,22,64,171.674000,0.029748,0.354484,0.336958,2.605193
MinMin,1000,22,64,50.252000,0.030844,0.277863,0.966685,0.113306
MaxMin,1000,22,64,49.055000,0.030665,0.277906,0.991330,0.045934
FCFS,1000,23,65,140.358000,0.028324,0.417091,0.421952,1.693606
RoundRobin,1000,23,65,140.358000,0.028324,0.417091,0.421952,1.693606
Random,1000,23,65,215.950000,0.028143,0.435305,0.290089,2.818269
MinMin,1000,23,65,56.580000,0.028664,0.314915,0.969458,0.099586
MaxMin,1000,23,65,55.940000,0.028529,0.312806,0.985853,0.040566
FCFS,1000,24,66,143.654000,0.029859,0.402777,0.453732,1.765279
RoundRobin,1000,24,66,143.654000,0.029859,0.402777,0.453732,1.765279
Random,1000,24,66,194.730000,0.029407,0.408891,0.362287,2.576857
MinMin,1000,24,66,55.842000,0.031328,0.302299,0.941666,0.174679
MaxMin,1000,24,66,55.272667,0.031412,0.307195,0.988970,0.034046
FCFS,1000,25,67,133.592000,0.027093,0.342170,0.467089,1.913047
RoundRobin,1000,25,67,133.592000,0.027093,0.342170,0.467089,1.913047
Random,1000,25,67,175.314000,0.026820,0.350719,0.363297,2.770926
MinMin,1000,25,67,51.829000,0.028544,0.282303,0.966879,0.109196
MaxMin,1000,25,67,50.368000,0.028517,0.282258,0.996187,0.009881
FCFS,1000,26,68,133.910000,0.028014,0.373302,0.454436,1.742672
RoundRobin,1000,26,68,133.910000,0.028014,0.373302,0.454436,1.742672
Random,1000,26,68,207.554000,0.029140,0.386633,0.288689,2.997016
MinMin,1000,26,68,53.304667,0.029223,0.290124,0.961005,0.111785
MaxMin,1000,26,68,52.008000,0.029134,0.293891,0.993333,0.019524
FCFS,1000,27,69,135.310000,0.027429,0.354396,0.452615,1.877023
RoundRobin,1000,27,69,135.310000,0.027429,0.354396,0.452615,1.877023
Random,1000,27,69,175.336000,0.027003,0.358414,0.370673,2.759112
MinMin,1000,27,69,51.840000,0.028992,0.285544,0.981982,0.073461
MaxMin,1000,27,69,50.693000,0.028991,0.285605,0.996267,0.015076
FCFS,1000,28,70,124.868000,0.026080,0.351547,0.544299,1.683479
RoundRobin,1000,28,70,124.868000,0.026080,0.351547,0.544299,1.683479
Random,1000,28,70,160.670000,0.026355,0.362023,0.408579,2.352567
MinMin,1000,28,70,54.136667,0.027817,0.293125,0.967237,0.096325
MaxMin,1000,28,70,52.605000,0.027658,0.295857,0.992904,0.022257
FCFS,1000,29,71,139.496000,0.029491,0.413177,0.438309,1.633314
RoundRobin,1000,29,71,139.496000,0.029491,0.413177,0.438309,1.633314
Random,1000,29,71,149.498000,0.029576,0.405681,0.430588,1.998719
MinMin,1000,29,71,56.442000,0.030857,0.307046,0.948202,0.204661
MaxMin,1000,29,71,55.034000,0.030655,0.307081,0.983392,0.040335
FCFS,1000,30,72,148.650000,0.028726,0.431851,0.453190,1.695205
RoundRobin,1000,30,72,148.650000,0.028726,0.431851,0.453190,1.695205
Random,1000,30,72,180.394000,0.028215,0.425506,0.428340,2.271938
MinMin,1000,30,72,59.140000,0.029114,0.328959,0.985653,0.063298
MaxMin,1000,30,72,58.370000,0.029125,0.329817,0.996314,0.012901
